T	V	I_na	I_CaL	I_CaT	I_t	I_ss	I_f	I_k1	I_b	I_NaK	I_NCX	I_CaP	I_stim	I_f_K	I_f_Na	I_b_Na	I_b_Ca	I_b_K
0.875	-41.9727	-0.000154462	-0.0292195	-0.002526	0.0096741	0.0167996	0.0011475	0.00279403	-0.00215568	0.000246747	1.1693e-05	0.000734837	0	1.69391e-05	-1.12017e-05	-0.00286505	-0.00115531	0.00186467
0.876	-41.8917	-0.00015316	-0.0297701	-0.00209106	0.0097477	0.0167737	0.00115545	0.00278925	-0.00214891	0.000246867	1.18497e-05	0.000734851	0	1.69654e-05	-1.11882e-05	-0.00286289	-0.00115443	0.0018684
0.877	-41.8088	-0.000151849	-0.0303399	-0.00164725	0.00982174	0.0167514	0.00116357	0.00278437	-0.00214199	0.00024699	1.20098e-05	0.000734865	0	1.69923e-05	-1.11745e-05	-0.00286067	-0.00115354	0.00187221
0.878	-41.724	-0.000150531	-0.0309305	-0.00119364	0.00989636	0.016733	0.0011719	0.00277937	-0.00213491	0.000247116	1.21739e-05	0.000734878	0	1.70201e-05	-1.11606e-05	-0.0028584	-0.00115262	0.00187611
0.879	-41.6369	-0.000149205	-0.0315439	-0.000729143	0.0099717	0.0167184	0.00118044	0.00277426	-0.00212764	0.000247245	1.23423e-05	0.000734892	0	1.70487e-05	-1.11465e-05	-0.00285608	-0.00115168	0.00188012
0.88	-41.5475	-0.000147871	-0.0321825	-0.000252599	0.0100479	0.0167078	0.00118923	0.00276901	-0.00212017	0.000247377	1.25154e-05	0.000734906	0	1.70782e-05	-1.11321e-05	-0.00285369	-0.00115071	0.00188423
0.881	-41.4554	-0.000146531	-0.0328486	0.000237311	0.0101252	0.0167012	0.00119828	0.00276362	-0.00211248	0.000247513	1.26937e-05	0.00073492	0	1.71088e-05	-1.11174e-05	-0.00285122	-0.00114972	0.00188847
0.882	-41.3603	-0.000145183	-0.0335454	0.00074206	0.0102036	0.0166987	0.00120764	0.00275806	-0.00210454	0.000247652	1.28778e-05	0.000734934	0	1.71406e-05	-1.11024e-05	-0.00284868	-0.00114869	0.00189284
0.883	-41.2619	-0.000143827	-0.0342762	0.00126331	0.0102836	0.0167005	0.00121732	0.00275232	-0.00209632	0.000247796	1.30684e-05	0.000734948	0	1.71737e-05	-1.10871e-05	-0.00284606	-0.00114763	0.00189736
0.884	-41.1599	-0.000142463	-0.0350448	0.00180296	0.0103652	0.0167067	0.00122737	0.00274638	-0.0020878	0.000247946	1.3266e-05	0.000734962	0	1.72082e-05	-1.10714e-05	-0.00284333	-0.00114653	0.00190205
0.885	-41.0539	-0.00014109	-0.0358558	0.00236315	0.0104488	0.0167176	0.00123783	0.00274022	-0.00207895	0.0002481	1.34717e-05	0.000734976	0	1.72444e-05	-1.10552e-05	-0.0028405	-0.00114538	0.00190693
0.886	-40.9433	-0.000139707	-0.0367146	0.00294636	0.0105347	0.0167334	0.00124875	0.0027338	-0.00206971	0.000248261	1.36862e-05	0.00073499	0	1.72824e-05	-1.10386e-05	-0.00283754	-0.00114419	0.00191202
0.887	-40.8276	-0.000138312	-0.0376274	0.00355546	0.0106232	0.0167543	0.00126018	0.00272711	-0.00206005	0.000248429	1.39107e-05	0.000735005	0	1.73224e-05	-1.10215e-05	-0.00283445	-0.00114294	0.00191734
0.888	-40.7062	-0.000136903	-0.0386017	0.00419375	0.0107149	0.0167806	0.0012722	0.0027201	-0.00204991	0.000248604	1.41464e-05	0.00073502	0	1.73647e-05	-1.10037e-05	-0.0028312	-0.00114163	0.00192292
0.889	-40.5783	-0.000135479	-0.0396464	0.00486516	0.0108101	0.0168128	0.00128488	0.00271274	-0.00203923	0.000248789	1.43948e-05	0.000735034	0	1.74097e-05	-1.09852e-05	-0.00282779	-0.00114025	0.0019288
0.89	-40.443	-0.000134036	-0.0407724	0.00557429	0.0109094	0.0168513	0.00129831	0.00270498	-0.00202793	0.000248983	1.46578e-05	0.000735049	0	1.74576e-05	-1.0966e-05	-0.00282417	-0.00113878	0.00193503
0.891	-40.2993	-0.000132569	-0.0419929	0.00632663	0.0110136	0.0168967	0.0013126	0.00269676	-0.00201593	0.000249189	1.49373e-05	0.000735065	0	1.75089e-05	-1.09459e-05	-0.00282033	-0.00113723	0.00194164
0.892	-40.1458	-0.000131075	-0.0433243	0.00712882	0.0111235	0.0169497	0.00132788	0.00268801	-0.00200311	0.000249408	1.52359e-05	0.00073508	0	1.75642e-05	-1.09248e-05	-0.00281623	-0.00113558	0.0019487
0.893	-39.9811	-0.000129461	-0.044787	0.00798891	0.01124	0.0170109	0.00134431	0.00267865	-0.00198935	0.000249642	1.55567e-05	0.000735096	0	1.7624e-05	-1.09025e-05	-0.00281183	-0.0011338	0.00195627
0.894	-39.8032	-0.000127224	-0.0464071	0.00891676	0.0113644	0.0170816	0.00136208	0.00266859	-0.00197449	0.000249893	1.59034e-05	0.000735112	0	1.76892e-05	-1.08788e-05	-0.00280707	-0.00113187	0.00196446
0.895	-39.6096	-0.000125097	-0.048218	0.00992471	0.0114982	0.0171629	0.00138145	0.00265769	-0.00195833	0.000250166	1.62807e-05	0.000735128	0	1.77607e-05	-1.08535e-05	-0.0028019	-0.00112978	0.00197336
0.896	-39.3975	-0.000123061	-0.0502637	0.0110285	0.0116433	0.0172563	0.00140272	0.00264581	-0.00194061	0.000250463	1.66947e-05	0.000735144	0	1.78398e-05	-1.08262e-05	-0.00279623	-0.00112749	0.00198312
0.897	-39.1628	-0.000121096	-0.0526033	0.0122482	0.0118022	0.017364	0.00142629	0.00263274	-0.00192101	0.000250789	1.71531e-05	0.000735162	0	1.79281e-05	-1.07966e-05	-0.00278996	-0.00112496	0.00199391
0.898	-38.9004	-0.000119185	-0.0553178	0.0136105	0.0119781	0.0174886	0.0014527	0.00261823	-0.0018991	0.000251152	1.7666e-05	0.000735179	0	1.80276e-05	-1.07641e-05	-0.00278295	-0.00112212	0.00200598
0.899	-38.6035	-0.000117304	-0.0585214	0.015151	0.0121752	0.0176336	0.00148264	0.00260194	-0.0018743	0.00025156	1.82471e-05	0.000735197	0	1.81412e-05	-1.0728e-05	-0.00277502	-0.00111892	0.00201964
0.9	-38.2626	-0.000115429	-0.0623806	0.0169187	0.0123994	0.0178039	0.00151708	0.0025834	-0.00184582	0.000252024	1.89152e-05	0.000735217	0	1.82728e-05	-1.06874e-05	-0.0027659	-0.00111524	0.00203532
0.901	-37.864	-0.000113528	-0.0671474	0.0189835	0.0126589	0.0180062	0.00155743	0.00256197	-0.00181254	0.000252562	1.96974e-05	0.000735237	0	1.84279e-05	-1.06407e-05	-0.00275526	-0.00111093	0.00205365
0.902	-37.3879	-0.000111555	-0.0732227	0.0214488	0.012966	0.0182506	0.00160571	0.00253672	-0.00177277	0.000253197	2.06333e-05	0.000735258	0	1.86146e-05	-1.05861e-05	-0.00274253	-0.00110579	0.00207555
0.903	-36.8033	-0.000109434	-0.0812816	0.0244746	0.0133392	0.0185523	0.00166512	0.00250624	-0.00172394	0.000253966	2.17851e-05	0.000735282	0	1.88458e-05	-1.05202e-05	-0.00272691	-0.00109948	0.00210244
0.904	-36.0591	-0.000107036	-0.0925508	0.0283248	0.0138094	0.0189363	0.00174088	0.00246833	-0.00166179	0.000254929	2.32553e-05	0.000735308	0	1.91421e-05	-1.04377e-05	-0.00270703	-0.00109144	0.00213667
0.905	-35.0645	-0.000104103	-0.109485	0.0334691	0.0144312	0.0194468	0.00184231	0.00241922	-0.00157872	0.000256186	2.52276e-05	0.000735338	0	1.9541e-05	-1.03294e-05	-0.00268045	-0.0010807	0.00218243
0.906	-33.6397	-0.000100068	-0.137663	0.0408369	0.0153139	0.0201706	0.00198785	0.0023521	-0.00145973	0.00025793	2.8069e-05	0.000735375	0	2.0116e-05	-1.01767e-05	-0.00264238	-0.00106531	0.00224796
0.907	-31.3753	-9.34816e-05	-0.191977	0.0525448	0.0167144	0.0213053	0.00221948	0.00225338	-0.0012706	0.000260568	3.26274e-05	0.000735424	0	2.10349e-05	-9.93748e-06	-0.00258187	-0.00104085	0.00235213
0.908	-27.1666	-8.01621e-05	-0.318438	0.0743011	0.0194014	0.0233948	0.00265046	0.00209526	-0.00091909	0.000265061	4.12632e-05	0.000735502	0	2.27503e-05	-9.49798e-06	-0.00246942	-0.000995399	0.00254573
0.909	-17.9344	-5.03178e-05	-0.626005	0.121995	0.0265176	0.0281259	0.0035961	0.0018464	-0.00014802	0.000273256	6.11838e-05	0.000735653	0	2.65221e-05	-8.54164e-06	-0.00222273	-0.000895692	0.0029704
0.91	-0.0082278	-1.28195e-05	-1.02042	0.214427	0.0537916	0.039668	0.00542894	0.00157173	0.00134917	0.000284206	0.000105683	0.000735937	0	3.3836e-05	-6.69131e-06	-0.00174375	-0.000702089	0.00379501
0.911	22.4723	-1.16991e-06	-1.2644	0.330174	0.143785	0.0666382	0.0077105	0.00132842	0.00322674	0.000292259	0.000179192	0.000736317	0	4.29255e-05	-4.37303e-06	-0.00114307	-0.0004593	0.0048291
0.912	38.1622	-7.93869e-08	-1.13515	0.415014	0.276849	0.116692	0.00925771	0.00120011	0.00453715	0.000295868	0.000248581	0.000736672	0	4.90409e-05	-2.75232e-06	-0.000723832	-0.000289848	0.00555083
0.913	42.9101	-6.81136e-09	-1.03113	0.449569	0.344693	0.175178	0.00965735	0.00116997	0.00493368	0.000296764	0.000273509	0.000736943	0	5.05374e-05	-2.25065e-06	-0.000596968	-0.000238571	0.00576922
0.914	42.8226	-7.37567e-10	-1.0268	0.459896	0.355111	0.225985	0.00956118	0.00117049	0.00492636	0.000296748	0.000273025	0.000737184	0	5.00449e-05	-2.23901e-06	-0.000599306	-0.000239516	0.00576518
0.915	41.6305	-1.17604e-10	-1.05121	0.463589	0.347124	0.267034	0.00935903	0.0011777	0.00482678	0.000296529	0.000266572	0.000737429	0	4.91324e-05	-2.33726e-06	-0.000631159	-0.000252391	0.00571033
0.916	40.3212	-5.77638e-11	-1.07467	0.465597	0.33498	0.300306	0.00915177	0.00118591	0.00471741	0.000296284	0.000259638	0.000737683	0	4.82049e-05	-2.44606e-06	-0.000666145	-0.000266532	0.00565008
0.917	39.064	-5.97182e-11	-1.09229	0.466849	0.322279	0.327524	0.00895577	0.00119407	0.00461239	0.000296043	0.000253126	0.000737946	0	4.73276e-05	-2.54874e-06	-0.000699737	-0.000280109	0.00559223
0.918	37.869	-6.90849e-11	-1.10446	0.467458	0.309864	0.349908	0.00877133	0.0012021	0.00451257	0.000295809	0.000247066	0.000738214	0	4.65011e-05	-2.6445e-06	-0.000731666	-0.000293015	0.00553725
0.919	36.7242	-7.99167e-11	-1.1121	0.467419	0.297911	0.368356	0.00859669	0.00121003	0.00441693	0.00029558	0.000241376	0.000738486	0	4.57181e-05	-2.73469e-06	-0.000762255	-0.000305378	0.00548457
0.92	35.6179	-9.16339e-11	-1.11598	0.466728	0.286435	0.383554	0.00843025	0.00121792	0.00432452	0.000295355	0.000235983	0.000738761	0	4.49718e-05	-2.82055e-06	-0.000791816	-0.000317326	0.00543366
0.921	34.5409	-1.04266e-10	-1.11669	0.465391	0.275411	0.396039	0.00827073	0.00122582	0.00423454	0.00029513	0.000230828	0.000739038	0	4.42567e-05	-2.90306e-06	-0.000820595	-0.000328958	0.0053841
0.922	33.4858	-1.17927e-10	-1.11471	0.463427	0.264809	0.406238	0.00811712	0.00123376	0.0041464	0.000294906	0.00022587	0.000739315	0	4.35686e-05	-2.98301e-06	-0.000848787	-0.000340353	0.00533554
0.923	32.4467	-1.32762e-10	-1.1104	0.460861	0.254599	0.414494	0.00796857	0.00124178	0.0040596	0.000294681	0.000221072	0.000739591	0	4.29039e-05	-3.06102e-06	-0.000876552	-0.000351576	0.00528773
0.924	31.4186	-1.48944e-10	-1.10407	0.457723	0.244755	0.421086	0.00782438	0.0012499	0.00397371	0.000294453	0.000216408	0.000739867	0	4.22595e-05	-3.13762e-06	-0.000904023	-0.000362679	0.00524041
0.925	30.3972	-1.66678e-10	-1.09598	0.454048	0.235252	0.426239	0.00768395	0.00125817	0.00388839	0.000294223	0.000211853	0.000740141	0	4.1633e-05	-3.21324e-06	-0.000931315	-0.00037371	0.00519341
0.926	29.3788	-1.86209e-10	-1.08634	0.449868	0.226069	0.430142	0.00754676	0.00126659	0.00380331	0.000293988	0.000207388	0.000740412	0	4.10221e-05	-3.28828e-06	-0.000958528	-0.000384709	0.00514654
0.927	28.3599	-2.07828e-10	-1.07534	0.44522	0.217187	0.432949	0.00741235	0.0012752	0.0037182	0.000293748	0.000202997	0.000740682	0	4.04248e-05	-3.36307e-06	-0.000985751	-0.000395713	0.00509966
0.928	27.3377	-2.31882e-10	-1.06312	0.440137	0.208588	0.434787	0.0072803	0.00128402	0.0036328	0.000293503	0.000198665	0.000740948	0	3.98394e-05	-3.43791e-06	-0.00101306	-0.000406753	0.00505262
0.929	26.3094	-2.58783e-10	-1.04983	0.434652	0.200256	0.435764	0.00715024	0.00129307	0.0035469	0.00029325	0.000194381	0.000741212	0	3.92643e-05	-3.51308e-06	-0.00104054	-0.000417858	0.0050053
0.93	25.2725	-2.89022e-10	-1.03557	0.428797	0.192176	0.435968	0.00702184	0.00130238	0.00346028	0.00029299	0.000190135	0.000741471	0	3.8698e-05	-3.58881e-06	-0.00106825	-0.000429057	0.00495759
0.931	24.2248	-3.23189e-10	-1.02043	0.4226	0.184334	0.435476	0.00689479	0.00131196	0.00337276	0.000292721	0.000185916	0.000741728	0	3.81393e-05	-3.66534e-06	-0.00109624	-0.000440372	0.00490937
0.932	23.164	-3.61989e-10	-1.00451	0.416087	0.176719	0.434351	0.00676881	0.00132184	0.00328415	0.000292443	0.000181718	0.00074198	0	3.75869e-05	-3.74287e-06	-0.00112459	-0.000451828	0.00486056
0.933	22.0883	-4.06273e-10	-0.987861	0.409283	0.169317	0.432646	0.00664365	0.00133204	0.00319428	0.000292154	0.000177534	0.000742228	0	3.70399e-05	-3.82158e-06	-0.00115333	-0.000463446	0.00481106
0.934	20.9958	-4.57065e-10	-0.970553	0.402208	0.162118	0.430406	0.00651907	0.00134257	0.00310302	0.000291853	0.000173359	0.000742472	0	3.6497e-05	-3.90165e-06	-0.00118252	-0.000475245	0.00476079
0.935	19.8847	-5.15609e-10	-0.952634	0.394881	0.155111	0.427669	0.00639483	0.00135346	0.00301021	0.000291539	0.000169186	0.000742712	0	3.59574e-05	-3.98325e-06	-0.00121221	-0.000487245	0.00470966
0.936	18.7535	-5.83414e-10	-0.934144	0.387318	0.148286	0.424468	0.00627074	0.00136472	0.00291571	0.000291211	0.000165014	0.000742947	0	3.54202e-05	-4.06652e-06	-0.00124243	-0.000499462	0.00465761
0.937	17.6006	-6.62325e-10	-0.915118	0.379533	0.141636	0.420831	0.00614659	0.00137636	0.00281941	0.000290868	0.000160838	0.000743177	0	3.48846e-05	-4.15161e-06	-0.00127324	-0.000511913	0.00460456
0.938	16.4247	-7.546e-10	-0.895587	0.371537	0.13515	0.416781	0.0060222	0.00138841	0.00272117	0.000290509	0.000156655	0.000743403	0	3.43497e-05	-4.23865e-06	-0.00130466	-0.000524614	0.00455045
0.939	15.2243	-8.6302e-10	-0.875574	0.363339	0.128822	0.412338	0.0058974	0.00140087	0.0026209	0.000290131	0.000152464	0.000743624	0	3.38148e-05	-4.32776e-06	-0.00133674	-0.000537578	0.00449522
0.94	13.9982	-9.91017e-10	-0.855099	0.354948	0.122644	0.40752	0.00577202	0.00141377	0.00251848	0.000289734	0.000148262	0.000743839	0	3.32792e-05	-4.41906e-06	-0.0013695	-0.00055082	0.0044388
0.941	12.7452	-1.14285e-09	-0.834179	0.346368	0.11661	0.402341	0.00564591	0.00142711	0.00241382	0.000289316	0.00014405	0.000744049	0	3.27422e-05	-4.51265e-06	-0.00140298	-0.000564352	0.00438115
0.942	11.4642	-1.32383e-09	-0.812828	0.337606	0.110713	0.396815	0.00551891	0.00144091	0.00230682	0.000288874	0.000139825	0.000744254	0	3.22032e-05	-4.60865e-06	-0.00143721	-0.000578187	0.00432221
0.943	10.1542	-1.54059e-09	-0.79106	0.328664	0.10495	0.390954	0.00539089	0.00145518	0.00219739	0.000288408	0.000135588	0.000744454	0	3.16616e-05	-4.70714e-06	-0.00147221	-0.000592335	0.00426193
0.944	8.81425	-1.80148e-09	-0.768887	0.319544	0.0993153	0.38477	0.00526173	0.00146994	0.00208546	0.000287916	0.000131338	0.000744648	0	3.11168e-05	-4.80821e-06	-0.00150801	-0.000606806	0.00420028
0.945	7.44348	-2.11702e-09	-0.746322	0.310249	0.0938072	0.378271	0.00513129	0.00148521	0.00197096	0.000287394	0.000127076	0.000744837	0	3.05684e-05	-4.91193e-06	-0.00154464	-0.00062161	0.00413721
0.946	6.04117	-2.50058e-09	-0.723379	0.30078	0.0884237	0.37147	0.00499946	0.00150101	0.00185383	0.000286841	0.000122802	0.000745019	0	3.00157e-05	-5.01839e-06	-0.00158211	-0.000636755	0.00407269
0.947	4.60672	-2.96914e-09	-0.700075	0.291139	0.0831644	0.364376	0.00486615	0.00151737	0.00173401	0.000286253	0.000118519	0.000745196	0	2.94584e-05	-5.12762e-06	-0.00162044	-0.000652247	0.0040067
0.948	3.13974	-3.54447e-09	-0.676433	0.281327	0.0780307	0.357002	0.00473128	0.00153432	0.00161148	0.000285629	0.000114226	0.000745368	0	2.88961e-05	-5.23968e-06	-0.00165963	-0.000668091	0.0039392
0.949	1.64009	-4.25451e-09	-0.652482	0.271348	0.0730254	0.349361	0.00459478	0.00155191	0.00148621	0.000284966	0.000109927	0.000745533	0	2.83285e-05	-5.35456e-06	-0.0016997	-0.000684287	0.00387021
0.95	0.108025	-5.13534e-09	-0.628262	0.261205	0.0681535	0.341469	0.00445664	0.0015702	0.00135824	0.00028426	0.000105625	0.000745692	0	2.77555e-05	-5.47227e-06	-0.00174064	-0.000700833	0.00379972
0.951	-1.45567	-6.2337e-09	-0.603827	0.250907	0.0634217	0.333343	0.00431686	0.00158925	0.00122763	0.000283509	0.000101323	0.000745846	0	2.7177e-05	-5.59274e-06	-0.00178242	-0.000717721	0.00372778
0.952	-3.04942	-7.61047e-09	-0.579254	0.240465	0.0588392	0.325009	0.00417554	0.00160917	0.00109451	0.00028271	9.70281e-05	0.000745993	0	2.65935e-05	-5.71583e-06	-0.00182501	-0.000734934	0.00365445
0.953	-4.67045	-9.3451e-09	-0.55465	0.229897	0.054417	0.316493	0.00403285	0.00163004	0.000959114	0.00028186	9.27482e-05	0.000746134	0	2.60056e-05	-5.84133e-06	-0.00186832	-0.000752441	0.00357988
0.954	-6.31428	-1.15416e-08	-0.530161	0.219234	0.0501688	0.307835	0.00388913	0.00165198	0.000821811	0.000280959	8.84954e-05	0.000746269	0	2.54145e-05	-5.96886e-06	-0.00191224	-0.000770194	0.00350425
0.955	-7.97403	-1.4336e-08	-0.505987	0.208517	0.0461097	0.29908	0.00374488	0.00167509	0.000683179	0.000280006	8.42863e-05	0.000746399	0	2.48223e-05	-6.09784e-06	-0.00195659	-0.000788119	0.00342789
0.956	-9.63969	-1.79062e-08	-0.482379	0.19781	0.0422568	0.290289	0.00360091	0.00169943	0.000544053	0.000279005	8.0144e-05	0.000746523	0	2.4232e-05	-6.22746e-06	-0.0020011	-0.000806109	0.00335126
0.957	-11.2978	-2.24841e-08	-0.459623	0.187194	0.0386275	0.281534	0.00345826	0.00172504	0.000405557	0.00027796	7.60977e-05	0.000746641	0	2.36479e-05	-6.35659e-06	-0.0020454	-0.000824016	0.00327498
0.958	-12.9325	-2.83733e-08	-0.437948	0.176767	0.0352376	0.272895	0.00331819	0.00175186	0.000269017	0.000276882	7.21802e-05	0.000746755	0	2.30749e-05	-6.48392e-06	-0.00208908	-0.000841671	0.00319977
0.959	-14.5293	-3.59791e-08	-0.417377	0.166615	0.0320981	0.264444	0.00318186	0.00177982	0.000135643	0.00027578	6.84186e-05	0.000746864	0	2.25175e-05	-6.60825e-06	-0.00213175	-0.000858917	0.00312631
0.96	-16.083	-4.58748e-08	-0.39749	0.15677	0.0292107	0.256212	0.00304962	0.00180895	5.87057e-06	0.000274658	6.48171e-05	0.000746968	0	2.19772e-05	-6.72915e-06	-0.00217326	-0.000875697	0.00305483
0.961	-17.6092	-5.89504e-08	-0.377221	0.147131	0.0265629	0.248148	0.00292014	0.00183965	-0.000121606	0.000273507	6.13325e-05	0.000747068	0	2.14486e-05	-6.84791e-06	-0.00221404	-0.00089218	0.00298462
0.962	-19.1577	-7.67484e-08	-0.354681	0.137391	0.0241257	0.240069	0.00278926	0.00187319	-0.000250941	0.000272288	5.78484e-05	0.000747164	0	2.09149e-05	-6.96864e-06	-0.00225542	-0.000908903	0.00291338
0.963	-20.8283	-1.02222e-07	-0.326816	0.126935	0.0218521	0.231604	0.00264873	0.00191239	-0.000390478	0.000270912	5.41442e-05	0.000747253	0	2.03433e-05	-7.0996e-06	-0.00230006	-0.000926946	0.00283653
0.964	-22.7995	-1.41556e-07	-0.288449	0.114672	0.0196753	0.222099	0.00248386	0.00196314	-0.000555119	0.000269202	4.98424e-05	0.000747333	0	1.96748e-05	-7.2555e-06	-0.00235273	-0.000948235	0.00274584
0.965	-25.3829	-2.08866e-07	-0.230956	0.0987011	0.0175045	0.210424	0.00226905	0.00203795	-0.000770889	0.000266814	4.43082e-05	0.000747398	0	1.88073e-05	-7.46204e-06	-0.00242176	-0.000976135	0.002627
0.966	-29.0445	-3.37046e-07	-0.147164	0.0761841	0.0152432	0.194907	0.00196609	0.00216238	-0.00107671	0.000263121	3.66411e-05	0.000747442	0	1.7588e-05	-7.75762e-06	-0.00251959	-0.00101568	0.00245856
0.967	-33.9722	-5.80337e-07	-0.0615461	0.0459932	0.0129278	0.174904	0.00155967	0.00236818	-0.00148828	0.000257529	2.65904e-05	0.00074746	0	1.59561e-05	-8.15771e-06	-0.00265126	-0.0010689	0.00223188
0.968	-39.1896	-9.13686e-07	-0.0199783	0.0141022	0.0108343	0.153894	0.00113011	0.00263521	-0.00192404	0.000250754	1.61945e-05	0.000747462	0	1.42326e-05	-8.58206e-06	-0.00279067	-0.00112525	0.00199188
0.969	-43.5695	-1.00556e-06	-0.00783797	-0.0126209	0.00899549	0.135767	0.000769856	0.00289056	-0.00228986	0.000244326	7.59055e-06	0.000747467	0	1.27873e-05	-8.93799e-06	-0.0029077	-0.00117255	0.0017904
0.97	-46.8922	-8.88828e-07	-0.00396689	-0.0328581	0.00722752	0.121172	0.000496751	0.00309208	-0.00256737	0.000238972	1.09978e-06	0.000747479	0	1.16911e-05	-9.20739e-06	-0.00299648	-0.00120844	0.00163755
0.971	-49.3066	-7.77212e-07	-0.00245293	-0.0475347	0.00556518	0.109539	0.000298418	0.00323479	-0.00276902	0.000234814	-3.61337e-06	0.000747497	0	1.08946e-05	-9.40246e-06	-0.00306099	-0.00123451	0.00152648
0.972	-51.0067	-7.29892e-07	-0.00177024	-0.057845	0.00414867	0.100209	0.00015883	0.00332937	-0.00291102	0.000231748	-6.93698e-06	0.00074752	0	1.03332e-05	-9.53909e-06	-0.00310642	-0.00125287	0.00144828
0.973	-52.1636	-7.47487e-07	-0.00143632	-0.0648397	0.0030547	0.0926304	6.38803e-05	0.00338934	-0.00300765	0.000229596	-9.20365e-06	0.000747547	0	9.95069e-06	-9.63129e-06	-0.00313733	-0.00126537	0.00139505
0.974	-52.915	-8.24731e-07	-0.00127115	-0.069361	0.0022747	0.0863813	2.24655e-06	0.00342583	-0.0030704	0.00022817	-1.0679e-05	0.000747576	0	9.70155e-06	-9.69031e-06	-0.00315741	-0.00127348	0.00136049
0.975	-53.3667	-9.62076e-07	-0.0011984	-0.0720577	0.00175267	0.0811445	-3.47948e-05	0.0034467	-0.00310813	0.000227302	-1.15684e-05	0.000747607	0	9.55087e-06	-9.72484e-06	-0.00316948	-0.00127836	0.00133971
0.976	-53.5989	-1.16585e-06	-0.00118221	-0.0734188	0.00142179	0.0766855	-5.38208e-05	0.00345708	-0.00312753	0.000226853	-1.20273e-05	0.000747638	0	9.4723e-06	-9.7414e-06	-0.00317568	-0.00128087	0.00132902
0.977	-53.6712	-1.4469e-06	-0.0012042	-0.0738086	0.00122397	0.0728313	-5.9735e-05	0.00346027	-0.00313357	0.000226713	-1.21723e-05	0.00074767	0	9.4462e-06	-9.74488e-06	-0.00317761	-0.00128165	0.00132569
0.978	-53.6279	-1.81944e-06	-0.00125425	-0.0734973	0.00111567	0.0694539	-5.61752e-05	0.00345837	-0.00312995	0.000226797	-1.20901e-05	0.000747702	0	9.458e-06	-9.73888e-06	-0.00317646	-0.00128118	0.00132768
0.979	-53.5018	-2.30011e-06	-0.00132642	-0.072685	0.00106681	0.0664578	-4.58383e-05	0.00345278	-0.00311943	0.000227041	-1.18454e-05	0.000747733	0	9.4969e-06	-9.72609e-06	-0.00317309	-0.00127982	0.00133348
0.98	-53.3174	-2.90713e-06	-0.00141697	-0.0715201	0.0010576	0.063771	-3.07242e-05	0.00344447	-0.00310402	0.000227398	-1.1486e-05	0.000747765	0	9.55489e-06	-9.70851e-06	-0.00316816	-0.00127783	0.00134197
0.981	-53.0926	-3.65945e-06	-0.00152339	-0.0701128	0.00107531	0.0613387	-1.23177e-05	0.00343415	-0.00308525	0.000227831	-1.10476e-05	0.000747795	0	9.62601e-06	-9.6876e-06	-0.00316215	-0.0012754	0.0013523
0.982	-52.8409	-4.57588e-06	-0.00164389	-0.0685445	0.00111183	0.0591185	8.27875e-06	0.00342235	-0.00306423	0.000228313	-1.05565e-05	0.000747826	0	9.70586e-06	-9.66446e-06	-0.00315543	-0.00127268	0.00136388
0.983	-52.5724	-5.67434e-06	-0.00177711	-0.066876	0.00116198	0.0570776	3.02477e-05	0.00340947	-0.0030418	0.000228824	-1.00324e-05	0.000747855	0	9.79116e-06	-9.63992e-06	-0.00314825	-0.00126978	0.00137623
0.984	-52.2942	-6.97108e-06	-0.00192195	-0.0651519	0.00122243	0.0551898	5.29848e-05	0.00339586	-0.00301857	0.000229351	-9.48985e-06	0.000747884	0	9.87949e-06	-9.61456e-06	-0.00314082	-0.00126678	0.00138902
0.985	-52.012	-8.48003e-06	-0.00207747	-0.0634051	0.00129098	0.0534344	7.60455e-05	0.00338175	-0.002995	0.000229883	-8.93938e-06	0.000747912	0	9.96907e-06	-9.58885e-06	-0.00313328	-0.00126373	0.001402
